Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45917958,03/30/2020 09:56:00 AM,04/07/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10029,1569 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 100 STREET,EAST 101 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/07/2020 12:00:00 PM,11 MANHATTAN,1016280020,MANHATTAN,998388,226580,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78857459516554,-73.9489441454586,"(40.78857459516554, -73.9489441454586)"
45911811,03/29/2020 10:31:00 AM,04/06/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10456,1309 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST 169 STREET,EAST 170 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/06/2020 12:00:00 PM,03 BRONX,2029010001,BRONX,1010342,242936,PHONE,Unspecified,BRONX,,,,,,,,40.833440034584825,-73.90571170964813,"(40.833440034584825, -73.90571170964813)"
45913070,03/29/2020 10:10:00 AM,03/31/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11378,64-69 59 AVENUE,59 AVENUE,BEND,66 STREET,,,ADDRESS,Maspeth,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2020 12:00:00 PM,05 QUEENS,4027530287,QUEENS,1012292,201735,ONLINE,Unspecified,QUEENS,,,,,,,,40.720348251763056,-73.89883697329999,"(40.720348251763056, -73.89883697329999)"
45913437,03/28/2020 07:28:00 PM,03/31/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11105,22-36 28 STREET,28 STREET,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2020 12:00:00 PM,01 QUEENS,4008550047,QUEENS,1008266,222220,ONLINE,Unspecified,QUEENS,,,,,,,,40.77658623612786,-73.91328782100955,"(40.77658623612786, -73.91328782100955)"
45913034,03/28/2020 06:44:00 PM,03/30/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11229,11 IVAN COURT,IVAN COURT,DEAD END,SEBA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2020 12:00:00 PM,15 BROOKLYN,3088561516,BROOKLYN,1005337,153118,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58692458960572,-73.92407950514776,"(40.58692458960572, -73.92407950514776)"
45911477,03/27/2020 05:39:00 PM,04/07/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11422,140-55 255 STREET,255 STREET,HOOK CREEK BOULEVARD,FRANCIS LEWIS BOULEVARD,,,ADDRESS,Rosedale,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/07/2020 12:00:00 PM,13 QUEENS,4136050011,QUEENS,1059289,179954,PHONE,Unspecified,QUEENS,,,,,,,,40.66029090292259,-73.729536112739,"(40.66029090292259, -73.729536112739)"
45910853,03/27/2020 05:34:00 PM,04/07/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11422,140-05 255 STREET,255 STREET,HOOK CREEK BOULEVARD,FRANCIS LEWIS BOULEVARD,,,ADDRESS,Rosedale,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/07/2020 12:00:00 PM,13 QUEENS,4136050034,QUEENS,1059485,180090,PHONE,Unspecified,QUEENS,,,,,,,,40.660662527943174,-73.7288281548571,"(40.660662527943174, -73.7288281548571)"
45908204,03/27/2020 03:38:00 PM,03/31/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11221,189 PALMETTO STREET,PALMETTO STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2020 12:00:00 PM,04 BROOKLYN,3033420050,BROOKLYN,1007473,192215,PHONE,Unspecified,BROOKLYN,,,,,,,,40.694232076025195,-73.91625459761971,"(40.694232076025195, -73.91625459761971)"
45908627,03/27/2020 03:08:00 PM,03/31/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11377,50-61 47 STREET,47 STREET,50 AVENUE,LAUREL HILL BOULEVARD,,,ADDRESS,Woodside,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2020 12:00:00 PM,02 QUEENS,4022970006,QUEENS,1006662,207504,PHONE,Unspecified,QUEENS,,,,,,,,40.73619879718169,-73.91912827473764,"(40.73619879718169, -73.91912827473764)"
45897320,03/26/2020 01:37:00 PM,04/04/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11367,70-07 KISSENA BOULEVARD,KISSENA BOULEVARD,JEWEL AVENUE,70 ROAD,,,ADDRESS,Flushing,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/04/2020 12:00:00 PM,08 QUEENS,4067920001,QUEENS,1035545,205973,PHONE,Unspecified,QUEENS,,,,,,,,40.731876237401586,-73.81491841207254,"(40.731876237401586, -73.81491841207254)"
45900411,03/26/2020 11:04:00 AM,03/27/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11222,695 MEEKER AVENUE,MEEKER AVENUE,SUTTON STREET,MORGAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2020 12:00:00 PM,01 BROOKLYN,3027070009,BROOKLYN,1000923,202723,PHONE,Unspecified,BROOKLYN,,,,,,,,40.723088804918405,-73.93984878889124,"(40.723088804918405, -73.93984878889124)"
45896675,03/26/2020 10:15:00 AM,03/31/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11225,480 MONTGOMERY STREET,MONTGOMERY STREET,CLOVE ROAD,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2020 12:00:00 PM,09 BROOKLYN,3013090039,BROOKLYN,998393,181663,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66528840217355,-73.94902048955049,"(40.66528840217355, -73.94902048955049)"
45898461,03/26/2020 10:07:00 AM,03/28/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10304,8 POMMER AVENUE,POMMER AVENUE,DEAD END,CATLIN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2020 12:00:00 PM,01 STATEN ISLAND,5005830040,STATEN ISLAND,960874,169025,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63058028143506,-74.08421674242126,"(40.63058028143506, -74.08421674242126)"
45899435,03/25/2020 05:50:00 PM,03/31/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11219,5801 14 AVENUE,14 AVENUE,58 STREET,59 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2020 12:00:00 PM,12 BROOKLYN,3057060005,BROOKLYN,985571,168280,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62856615813739,-73.99524097611841,"(40.62856615813739, -73.99524097611841)"
45897321,03/25/2020 04:51:00 PM,03/27/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11373,40-70 HAMPTON STREET,HAMPTON STREET,BAXTER AVENUE,BRITTON AVENUE,,,ADDRESS,Elmhurst,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2020 12:00:00 PM,04 QUEENS,4015050037,QUEENS,1017158,211178,PHONE,Unspecified,QUEENS,,,,,,,,40.74625017847329,-73.8812364493635,"(40.74625017847329, -73.8812364493635)"
45898927,03/25/2020 04:32:00 PM,04/06/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,3219 PARKSIDE PLACE,PARKSIDE PLACE,WEBSTER AVENUE,EAST 207 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/06/2020 12:00:00 PM,07 BRONX,2033540037,BRONX,1019053,257843,PHONE,Unspecified,BRONX,,,,,,,,40.87432523685602,-73.87415554049862,"(40.87432523685602, -73.87415554049862)"
45901547,03/25/2020 03:29:00 PM,04/06/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10468,2850 WEBB AVENUE,WEBB AVENUE,WEST 197 STREET,RESERVOIR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/06/2020 12:00:00 PM,08 BRONX,2032500065,BRONX,1011725,257442,ONLINE,Unspecified,BRONX,,,,,,,,40.87325046884873,-73.90065453583262,"(40.87325046884873, -73.90065453583262)"
45895611,03/25/2020 09:13:00 AM,03/25/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11373,43-22 ITHACA STREET,ITHACA STREET,WHITNEY AVENUE,43 AVENUE,,,ADDRESS,Elmhurst,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/25/2020 12:00:00 PM,04 QUEENS,4015710036,QUEENS,1018405,210156,ONLINE,Unspecified,QUEENS,,,,,,,,40.74344031866797,-73.87674127596323,"(40.74344031866797, -73.87674127596323)"
45895790,03/25/2020 12:47:00 AM,03/25/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11207,22 DE SALES PLACE,DE SALES PLACE,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/25/2020 12:00:00 PM,04 BROOKLYN,3034700017,BROOKLYN,1010373,187387,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68097224614796,-73.90581551728357,"(40.68097224614796, -73.90581551728357)"
45893899,03/24/2020 11:28:00 PM,03/27/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11432,89-02 171 STREET,171 STREET,89 AVENUE,90 AVENUE,,,ADDRESS,Jamaica,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2020 12:00:00 PM,12 QUEENS,4098050055,QUEENS,1042457,197933,PHONE,Unspecified,QUEENS,,,,,,,,40.70976565449342,-73.79004829251359,"(40.70976565449342, -73.79004829251359)"
45892386,03/24/2020 01:54:00 PM,04/07/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11362,250-09 NORTHERN BOULEVARD,NORTHERN BOULEVARD,MARATHON PARKWAY,251 STREET,,,ADDRESS,Little Neck,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/07/2020 12:00:00 PM,11 QUEENS,4081290001,QUEENS,1057008,219404,ONLINE,Unspecified,QUEENS,,,,,,,,40.76859026537652,-73.73733112641592,"(40.76859026537652, -73.73733112641592)"
45890450,03/24/2020 01:17:00 PM,04/06/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,334 EAST  205 STREET,EAST  205 STREET,HULL AVENUE,DECATUR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/06/2020 12:00:00 PM,07 BRONX,2033490023,BRONX,1018444,257588,PHONE,Unspecified,BRONX,,,,,,,,40.87362772131575,-73.87635892721052,"(40.87362772131575, -73.87635892721052)"
45888440,03/24/2020 12:18:00 PM,03/25/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11228,1261 70 STREET,70 STREET,12 AVENUE,13 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/25/2020 12:00:00 PM,10 BROOKLYN,3061550054,BROOKLYN,982752,166511,PHONE,Unspecified,BROOKLYN,,,,,,,,40.623710596361214,-74.00539629004616,"(40.623710596361214, -74.00539629004616)"
45888441,03/24/2020 11:32:00 AM,03/24/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10461,1710 CROSBY AVENUE,CROSBY AVENUE,ROBERTS AVENUE,BUHRE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/24/2020 12:00:00 PM,10 BRONX,2041700005,BRONX,1030904,247429,PHONE,Unspecified,BRONX,,,,,,,,40.845687305705674,-73.83137599025343,"(40.845687305705674, -73.83137599025343)"
45885547,03/23/2020 09:44:00 PM,03/27/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11420,125-17 149 AVENUE,149 AVENUE,125 STREET,126 STREET,,,ADDRESS,South Ozone Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2020 12:00:00 PM,10 QUEENS,4118590001,QUEENS,1035633,182529,PHONE,Unspecified,QUEENS,,,,,,,,40.66752756971605,-73.81477975487718,"(40.66752756971605, -73.81477975487718)"
45886202,03/23/2020 02:15:00 PM,03/25/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11368,111-73 43 AVENUE,43 AVENUE,111 STREET,114 STREET,,,ADDRESS,Corona,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/25/2020 12:00:00 PM,04 QUEENS,4020150046,QUEENS,1024637,212459,PHONE,Unspecified,QUEENS,,,,,,,,40.749735202116234,-73.85423741377627,"(40.749735202116234, -73.85423741377627)"
45876920,03/22/2020 01:01:00 PM,03/23/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11228,7907 15 AVENUE,15 AVENUE,79 STREET,80 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2020 12:00:00 PM,11 BROOKLYN,3062700005,BROOKLYN,982723,163429,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61525114254971,-74.00550006051323,"(40.61525114254971, -74.00550006051323)"
45879681,03/21/2020 01:46:00 PM,03/24/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10031,547 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/24/2020 12:00:00 PM,09 MANHATTAN,1020780005,MANHATTAN,998524,240385,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82646527924574,-73.94842366244616,"(40.82646527924574, -73.94842366244616)"
45875097,03/21/2020 01:34:00 PM,03/23/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11412,111-11 201 STREET,201 STREET,111 AVENUE,112 AVENUE,,,ADDRESS,Saint Albans,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2020 12:00:00 PM,12 QUEENS,4109590392,QUEENS,1052050,195858,PHONE,Unspecified,QUEENS,,,,,,,,40.704001982728016,-73.75546755705398,"(40.704001982728016, -73.75546755705398)"
45871227,03/21/2020 10:11:00 AM,03/23/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11378,64-69 59 AVENUE,59 AVENUE,BEND,66 STREET,,,ADDRESS,Maspeth,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2020 12:00:00 PM,05 QUEENS,4027530287,QUEENS,1012292,201735,ONLINE,Unspecified,QUEENS,,,,,,,,40.720348251763056,-73.89883697329999,"(40.720348251763056, -73.89883697329999)"
45871854,03/21/2020 12:34:00 AM,03/21/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11204,1765 64 STREET,64 STREET,17 AVENUE,18 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/21/2020 12:00:00 PM,11 BROOKLYN,3055390066,BROOKLYN,986900,165262,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6202820824077,-73.99045431634629,"(40.6202820824077, -73.99045431634629)"
45874465,03/20/2020 08:05:00 PM,03/24/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10036,649 WEST   42 STREET,WEST   42 STREET,11 AVENUE,12 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/24/2020 12:00:00 PM,04 MANHATTAN,1010907501,MANHATTAN,984242,216731,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.761552984044314,-74.00002887827895,"(40.761552984044314, -74.00002887827895)"
45870601,03/20/2020 06:43:00 PM,03/23/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,,,,,,,,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2020 12:00:00 PM,,,,,,PHONE,Unspecified,,,,,,,,,,,
45863932,03/20/2020 11:20:00 AM,03/21/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11203,305 EAST   34 STREET,EAST   34 STREET,CHURCH AVENUE,SNYDER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/21/2020 12:00:00 PM,17 BROOKLYN,3048880038,BROOKLYN,999360,175956,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64962234512845,-73.94554765354334,"(40.64962234512845, -73.94554765354334)"
45869238,03/20/2020 09:57:00 AM,03/21/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11229,2276 EAST   13 STREET,EAST   13 STREET,AVENUE V,GRAVESEND NECK ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/21/2020 12:00:00 PM,15 BROOKLYN,3073730038,BROOKLYN,996037,156013,PHONE,Unspecified,BROOKLYN,,,,,,,,40.594888029319414,-73.95755766497031,"(40.594888029319414, -73.95755766497031)"
45870017,03/19/2020 09:39:00 PM,03/24/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10453,2030 MORRIS AVENUE,MORRIS AVENUE,EAST 179 STREET,EAST BURNSIDE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/24/2020 12:00:00 PM,05 BRONX,2028070047,BRONX,1010209,249886,PHONE,Unspecified,BRONX,,,,,,,,40.852516132303734,-73.90616542607023,"(40.852516132303734, -73.90616542607023)"
45866665,03/19/2020 05:01:00 PM,03/20/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11225,270 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/20/2020 12:00:00 PM,09 BROOKLYN,3013150010,BROOKLYN,997291,181110,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66377223174456,-73.95299380054631,"(40.66377223174456, -73.95299380054631)"
45869164,03/19/2020 04:59:00 PM,03/20/2020 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11225,290 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/20/2020 12:00:00 PM,09 BROOKLYN,3013150018,BROOKLYN,997420,181121,PHONE,Unspecified,BROOKLYN,,,,,,,,40.663802233360684,-73.95252879949112,"(40.663802233360684, -73.95252879949112)"
45861810,03/19/2020 12:39:00 PM,03/19/2020 12:39:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,,,,,,131 STREET,131 STREET,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2020 12:39:00 PM,10 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
