Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57185025,03/30/2023 08:13:04 PM,04/03/2023 01:48:32 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11219,1353 BAY RIDGE AVENUE,BAY RIDGE AVENUE,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2023 01:48:36 PM,10 BROOKLYN,3057750053,BROOKLYN,983519,166234,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62295038577756,-74.00263327309277,"(40.62295038577756, -74.00263327309277)"
57182701,03/30/2023 05:15:12 PM,03/31/2023 12:31:30 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10306,41 COLFAX AVENUE,COLFAX AVENUE,RICHMOND ROAD,LISBON PLACE,RICHMOND ROAD,LISBON PLACE,ADDRESS,STATEN ISLAND,COLFAX AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 12:31:35 PM,02 STATEN ISLAND,5035770043,STATEN ISLAND,953656,151037,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.58118494745464,-74.11013953284736,"(40.58118494745464, -74.11013953284736)"
57185320,03/30/2023 03:55:38 PM,03/30/2023 04:47:15 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11219,1353 BAYRIDGE AVENUE,BAYRIDGE AVENUE,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 04:47:18 PM,10 BROOKLYN,3057750053,BROOKLYN,983519,166234,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62295038577756,-74.00263327309277,"(40.62295038577756, -74.00263327309277)"
57190489,03/30/2023 02:56:00 PM,03/31/2023 04:35:32 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11211,180 BORINQUEN PLACE,BORINQUEN PLACE,KEAP STREET,SOUTH    1 STREET,KEAP STREET,SOUTH    1 STREET,ADDRESS,BROOKLYN,GRAND STREET EXTENSION,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 04:35:36 PM,01 BROOKLYN,3024120007,BROOKLYN,997167,198216,PHONE,Unspecified,BROOKLYN,,,,,,,,40.710724454034626,-73.9534079621722,"(40.710724454034626, -73.9534079621722)"
57187247,03/30/2023 12:28:55 PM,04/01/2023 03:00:18 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11373,88-11 ELMHURST AVENUE,ELMHURST AVENUE,GLEANE STREET,FORLEY STREET,GLEANE STREET,FORLEY STREET,ADDRESS,ELMHURST,ELMHURST AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2023 03:00:23 PM,04 QUEENS,4015130028,QUEENS,1018124,211042,ONLINE,Unspecified,QUEENS,,,,,,,,40.745873245399586,-73.87775088652562,"(40.745873245399586, -73.87775088652562)"
57184105,03/30/2023 12:21:11 PM,04/04/2023 08:38:55 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11416,94-13 87 STREET,87 STREET,ATLANTIC AVENUE,95 AVENUE,ATLANTIC AVENUE,95 AVENUE,ADDRESS,OZONE PARK,87 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/04/2023 08:39:01 PM,09 QUEENS,4090230032,QUEENS,1024561,189269,PHONE,Unspecified,QUEENS,,,,,,,,40.68608465806974,-73.85465058455215,"(40.68608465806974, -73.85465058455215)"
57190266,03/30/2023 07:18:35 AM,04/01/2023 06:55:44 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11370,25-35 83 STREET,83 STREET,25 AVENUE,30 AVENUE,25 AVENUE,30 AVENUE,ADDRESS,EAST ELMHURST,83 STREET,,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,04/01/2023 06:55:50 AM,03 QUEENS,4013570048,QUEENS,1015902,217230,PHONE,Unspecified,QUEENS,,,,,,,,40.76286595108859,-73.88574080461376,"(40.76286595108859, -73.88574080461376)"
57178254,03/29/2023 09:22:16 PM,04/01/2023 06:58:08 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11368,57 AVENUE,57 AVENUE,57 AVENUE,JUNCTION BOULEVARD,57 AVENUE,JUNCTION BOULEVARD,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2023 06:58:12 AM,04 QUEENS,,QUEENS,1021432,207684,PHONE,Unspecified,QUEENS,,,,,,,,40.73664309197042,-73.86583110441738,"(40.73664309197042, -73.86583110441738)"
57179161,03/29/2023 04:45:33 PM,04/03/2023 05:43:05 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10463,3031 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,MARBLE HILL AVENUE,WEST  231 STREET,MARBLE HILL AVENUE,WEST  231 STREET,ADDRESS,BRONX,KINGSBRIDGE AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2023 05:43:11 AM,08 BRONX,,BRONX,1009828,259478,ONLINE,Unspecified,BRONX,,,,,,,,40.878844358568365,-73.90750602358851,"(40.878844358568365, -73.90750602358851)"
57174776,03/29/2023 04:21:58 PM,03/30/2023 01:22:04 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10033,360 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  176 STREET,WEST  177 STREET,WEST  176 STREET,WEST  177 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 01:22:09 PM,12 MANHATTAN,,MANHATTAN,1000925,247978,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84730165312347,-73.93972923891978,"(40.84730165312347, -73.93972923891978)"
57177153,03/29/2023 04:19:17 PM,03/30/2023 01:21:15 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10032,295 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  172 STREET,WEST  173 STREET,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 01:21:19 PM,12 MANHATTAN,1021390310,MANHATTAN,1000681,247199,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84516398512291,-73.94061307050866,"(40.84516398512291, -73.94061307050866)"
57179305,03/29/2023 03:04:35 PM,03/29/2023 03:51:14 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11434,134-33 154 STREET,154 STREET,134 AVENUE,137 AVENUE,134 AVENUE,137 AVENUE,ADDRESS,JAMAICA,154 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2023 03:51:20 PM,12 QUEENS,4122930050,QUEENS,1044717,183546,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.67026161813744,-73.78202567251603,"(40.67026161813744, -73.78202567251603)"
57176489,03/29/2023 02:56:46 PM,03/31/2023 12:50:46 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10029,344 EAST  110 STREET,EAST  110 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST  110 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 12:50:52 PM,11 MANHATTAN,1016810031,MANHATTAN,1001011,228090,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79271455253528,-73.93946807095564,"(40.79271455253528, -73.93946807095564)"
57176161,03/29/2023 01:48:39 PM,04/04/2023 01:51:00 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11230,1362 EAST   13 STREET,EAST   13 STREET,ELM AVENUE,AVENUE N,ELM AVENUE,AVENUE N,ADDRESS,BROOKLYN,EAST   13 STREET,,Closed,,The Department of Sanitation cleaned the location.,04/04/2023 01:51:04 PM,14 BROOKLYN,3067410043,BROOKLYN,994907,163817,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61630984476461,-73.96161422635234,"(40.61630984476461, -73.96161422635234)"
57175496,03/29/2023 12:51:50 PM,04/03/2023 05:42:27 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10469,3321 FENTON AVENUE,FENTON AVENUE,GIVAN AVENUE,BOSTON ROAD,GIVAN AVENUE,BOSTON ROAD,ADDRESS,BRONX,FENTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2023 05:42:33 AM,12 BRONX,2047370030,BRONX,1026480,258036,PHONE,Unspecified,BRONX,,,,,,,,40.87482255151282,-73.84729902201062,"(40.87482255151282, -73.84729902201062)"
57178604,03/29/2023 11:34:52 AM,04/03/2023 01:00:46 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10007,162 WEST STREET,WEST STREET,BARCLAY STREET,MURRAY STREET,BARCLAY STREET,MURRAY STREET,ADDRESS,NEW YORK,WEST STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2023 01:00:51 PM,01 MANHATTAN,,MANHATTAN,980527,199773,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71500669353627,-74.01342984390975,"(40.71500669353627, -74.01342984390975)"
57175633,03/29/2023 10:37:05 AM,04/01/2023 01:40:24 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10461,OVERING STREET,OVERING STREET,OVERING STREET,TRATMAN AVENUE,OVERING STREET,TRATMAN AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2023 01:40:31 PM,10 BRONX,,BRONX,1027267,245362,PHONE,Unspecified,BRONX,,,,,,,,40.84003247142872,-73.8445346212573,"(40.84003247142872, -73.8445346212573)"
57176466,03/29/2023 10:02:54 AM,03/30/2023 01:40:51 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11205,154B WASHINGTON AVENUE,WASHINGTON AVENUE,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 01:40:56 PM,02 BROOKLYN,,BROOKLYN,993385,192179,PHONE,Unspecified,BROOKLYN,,,,,,,,40.694159019220486,-73.96705794626081,"(40.694159019220486, -73.96705794626081)"
57179299,03/29/2023 08:41:46 AM,04/03/2023 05:41:04 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10468,2710 MORRIS AVENUE,MORRIS AVENUE,EAST KINGSBRIDGE ROAD,EAST  196 STREET,EAST KINGSBRIDGE ROAD,EAST  196 STREET,ADDRESS,BRONX,MORRIS AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2023 05:41:08 AM,07 BRONX,2033160020,BRONX,1013124,255501,PHONE,Unspecified,BRONX,,,,,,,,40.8679185556592,-73.89560433136421,"(40.8679185556592, -73.89560433136421)"
57179330,03/29/2023 08:17:47 AM,03/30/2023 12:33:51 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10458,2417 VALENTINE AVENUE,VALENTINE AVENUE,EAST  184 STREET,EAST  187 STREET,EAST  184 STREET,EAST  187 STREET,ADDRESS,BRONX,VALENTINE AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 12:33:58 PM,05 BRONX,2031520018,BRONX,1012752,252522,ONLINE,Unspecified,BRONX,,,,,,,,40.85974331662797,-73.89696198760515,"(40.85974331662797, -73.89696198760515)"
57179102,03/29/2023 07:15:08 AM,03/31/2023 01:42:42 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10460,1565 LELAND AVENUE,LELAND AVENUE,GUERLAIN STREET,EAST TREMONT AVENUE,GUERLAIN STREET,EAST TREMONT AVENUE,ADDRESS,BRONX,LELAND AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 01:42:48 PM,09 BRONX,2039260017,BRONX,1021597,245344,ONLINE,Unspecified,BRONX,,,,,,,,40.84000886638576,-73.86502632240334,"(40.84000886638576, -73.86502632240334)"
57170939,03/28/2023 08:40:53 PM,03/30/2023 04:47:13 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11219,1353 BAYRIDGE AVENUE,BAYRIDGE AVENUE,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 04:47:18 PM,10 BROOKLYN,3057750053,BROOKLYN,983519,166234,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62295038577756,-74.00263327309277,"(40.62295038577756, -74.00263327309277)"
57167429,03/28/2023 07:15:05 PM,03/29/2023 01:26:05 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10469,3219 CORSA AVENUE,CORSA AVENUE,BURKE AVENUE,GIVAN AVENUE,BURKE AVENUE,GIVAN AVENUE,ADDRESS,BRONX,CORSA AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2023 01:26:11 PM,12 BRONX,2047420122,BRONX,1026994,257476,ONLINE,Unspecified,BRONX,,,,,,,,40.87328305191278,-73.84544400749172,"(40.87328305191278, -73.84544400749172)"
57170991,03/28/2023 06:52:41 PM,03/31/2023 04:38:41 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11238,388 ST MARKS AVENUE,ST MARKS AVENUE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 04:38:46 PM,08 BROOKLYN,3011550014,BROOKLYN,994813,185981,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67714533920554,-73.96191810121151,"(40.67714533920554, -73.96191810121151)"
57166114,03/28/2023 06:33:21 PM,03/30/2023 03:37:21 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,11377,42-08 65 PLACE,65 PLACE,WOODSIDE AVENUE,LIRR MAIN LINE,WOODSIDE AVENUE,LIRR MAIN LINE,ADDRESS,WOODSIDE,65 PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 03:37:25 PM,02 QUEENS,4013420081,QUEENS,1012198,210067,PHONE,Unspecified,QUEENS,,,,,,,,40.74321783021253,-73.89914147445867,"(40.74321783021253, -73.89914147445867)"
57162705,03/28/2023 02:15:31 PM,03/29/2023 01:27:33 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10462,1944 UNION PORT ROAD,UNION PORT ROAD,SAGAMORE STREET,BRONX PARK EAST,SAGAMORE STREET,BRONX PARK EAST,ADDRESS,BRONX,UNIONPORT ROAD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2023 01:27:36 PM,11 BRONX,2042560003,BRONX,1020522,248895,PHONE,Unspecified,BRONX,,,,,,,,40.84975978935839,-73.86889220514804,"(40.84975978935839, -73.86889220514804)"
57166236,03/28/2023 12:08:29 PM,03/31/2023 04:42:10 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11213,1 TROY AVENUE,TROY AVENUE,FULTON STREET,HERKIMER STREET,FULTON STREET,HERKIMER STREET,ADDRESS,BROOKLYN,TROY AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 04:42:14 PM,03 BROOKLYN,3017000017,BROOKLYN,1002286,186836,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67948004857486,-73.93497404014893,"(40.67948004857486, -73.93497404014893)"
57169535,03/28/2023 11:18:33 AM,03/29/2023 03:51:48 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11361,38-27 215 STREET,215 STREET,38 AVENUE,39 AVENUE,38 AVENUE,39 AVENUE,ADDRESS,BAYSIDE,215 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2023 03:51:52 PM,11 QUEENS,,QUEENS,1048162,218674,ONLINE,Unspecified,QUEENS,,,,,,,,40.76665499158772,-73.7692734890239,"(40.76665499158772, -73.7692734890239)"
57166811,03/28/2023 10:45:35 AM,03/31/2023 04:37:20 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11226,648 ROGERS AVENUE,ROGERS AVENUE,PARKSIDE AVENUE,CLARKSON AVENUE,PARKSIDE AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,ROGERS AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 04:37:31 PM,09 BROOKLYN,3050560053,BROOKLYN,997285,178171,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6557053338256,-73.95302110891363,"(40.6557053338256, -73.95302110891363)"
57169694,03/28/2023 10:18:07 AM,03/30/2023 04:53:31 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11215,260 12 STREET,12 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,12 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 04:53:36 PM,06 BROOKLYN,3010280028,BROOKLYN,987382,182576,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.667805126154555,-73.98871004435235,"(40.667805126154555, -73.98871004435235)"
57161688,03/28/2023 09:24:13 AM,03/30/2023 03:19:56 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10031,500 WEST  138 STREET,WEST  138 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,AMSTERDAM AVENUE,HAMILTON PLACE,ADDRESS,NEW YORK,WEST  138 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2023 03:20:03 PM,09 MANHATTAN,1019880166,MANHATTAN,997772,238376,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82095232815294,-73.9511449169778,"(40.82095232815294, -73.9511449169778)"
57171080,03/28/2023 09:13:36 AM,03/31/2023 01:40:28 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10459,1070 KELLY STREET,KELLY STREET,EAST  165 STREET,EAST  167 STREET,EAST  165 STREET,EAST  167 STREET,ADDRESS,BRONX,KELLY STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2023 01:40:37 PM,02 BRONX,2027160121,BRONX,1013083,239920,PHONE,Unspecified,BRONX,,,,,,,,40.825153460276255,-73.8958195678774,"(40.825153460276255, -73.8958195678774)"
57163496,03/28/2023 09:03:18 AM,04/03/2023 09:30:19 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11207,44 MOFFAT STREET,MOFFAT STREET,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,MOFFAT STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2023 09:30:26 PM,04 BROOKLYN,3034440022,BROOKLYN,1009276,188527,PHONE,Unspecified,BROOKLYN,,,,,,,,40.684104454431825,-73.9097664303161,"(40.684104454431825, -73.9097664303161)"
57166205,03/28/2023 04:12:07 AM,03/29/2023 04:23:44 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11412,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,LINDEN BOULEVARD,FRANCIS LEWIS BOULEVARD,LINDEN BOULEVARD,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2023 04:23:48 PM,12 QUEENS,,QUEENS,1054633,192994,PHONE,Unspecified,QUEENS,,,,,,,,40.696120836693545,-73.74618150170096,"(40.696120836693545, -73.74618150170096)"
