Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
53794300,03/31/2022 08:27:52 AM,04/01/2022 02:12:50 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10457,2050 PROSPECT AVENUE,PROSPECT AVENUE,EAST  179 STREET,OAKLAND PLACE,EAST  179 STREET,OAKLAND PLACE,ADDRESS,BRONX,PROSPECT AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/01/2022 02:12:03 PM,06 BRONX,2031090001,BRONX,1015402,247604,ONLINE,Unspecified,BRONX,,,,,,,,40.846235926676044,-73.88740479535424,"(40.846235926676044, -73.88740479535424)"
53796453,03/31/2022 06:58:00 AM,04/01/2022 01:50:58 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,10007,253 BROADWAY,BROADWAY,STEVE FLANDERS SQUARE,WARREN STREET,STEVE FLANDERS SQUARE,WARREN STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2022 01:50:42 PM,01 MANHATTAN,1001347501,MANHATTAN,982286,199128,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71323688786323,-74.00708447838389,"(40.71323688786323, -74.00708447838389)"
53784061,03/30/2022 07:09:59 PM,04/07/2022 01:49:31 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11201,30 WASHINGTON STREET,WASHINGTON STREET,PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,ADDRESS,BROOKLYN,WASHINGTON STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/07/2022 01:49:14 PM,02 BROOKLYN,3000270040,BROOKLYN,987142,195592,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70353115007899,-73.9895695882966,"(40.70353115007899, -73.9895695882966)"
53791053,03/30/2022 05:15:56 PM,04/02/2022 02:08:39 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11207,325 BRADFORD STREET,BRADFORD STREET,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,BRADFORD STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/02/2022 02:08:19 PM,05 BROOKLYN,3037590020,BROOKLYN,1014284,183742,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67095514449352,-73.89173096175816,"(40.67095514449352, -73.89173096175816)"
53787490,03/30/2022 04:49:55 PM,04/01/2022 04:31:41 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10019,601 WEST   58 STREET,WEST   58 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,ADDRESS,NEW YORK,WEST   58 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/01/2022 04:31:17 PM,04 MANHATTAN,1011060001,MANHATTAN,986645,220240,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77118395619169,-73.99135331494097,"(40.77118395619169, -73.99135331494097)"
53784062,03/30/2022 03:39:31 PM,04/02/2022 02:35:05 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11358,191-06 35 AVENUE,35 AVENUE,191 STREET,192 STREET,191 STREET,192 STREET,ADDRESS,FLUSHING,35 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/02/2022 02:34:56 PM,11 QUEENS,4053060018,QUEENS,1042162,217855,ONLINE,Unspecified,QUEENS,,,,,,,,40.76444839563641,-73.79094085225488,"(40.76444839563641, -73.79094085225488)"
53784036,03/30/2022 03:34:45 PM,03/31/2022 01:50:28 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,10466,745 EAST  231 STREET,EAST  231 STREET,WHITE PLAINS ROAD LINE,BARNES AVENUE,WHITE PLAINS ROAD LINE,BARNES AVENUE,ADDRESS,BRONX,EAST  231 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2022 01:49:40 PM,12 BRONX,2048450011,BRONX,1023844,264155,PHONE,Unspecified,BRONX,,,,,,,,40.89162949223599,-73.85679443999133,"(40.89162949223599, -73.85679443999133)"
53782905,03/30/2022 03:30:27 PM,03/31/2022 01:49:06 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10469,1145 EAST  213 STREET,EAST  213 STREET,LACONIA AVENUE,MSGR CAHILL PLACE,LACONIA AVENUE,MSGR CAHILL PLACE,ADDRESS,BRONX,EAST  213 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2022 01:48:11 PM,12 BRONX,2047080024,BRONX,1024903,258364,PHONE,Unspecified,BRONX,,,,,,,,40.8757302135714,-73.85299935187517,"(40.8757302135714, -73.85299935187517)"
53785209,03/30/2022 01:04:15 PM,03/31/2022 03:44:07 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11435,146-01 JAMAICA AVENUE,JAMAICA AVENUE,146 STREET,SUTPHIN BOULEVARD,146 STREET,SUTPHIN BOULEVARD,ADDRESS,JAMAICA,JAMAICA AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2022 03:43:58 PM,12 QUEENS,4096760045,QUEENS,1037284,195024,ONLINE,Unspecified,QUEENS,,,,,,,,40.701813673164075,-73.80873006860591,"(40.701813673164075, -73.80873006860591)"
53784063,03/30/2022 12:14:24 PM,03/31/2022 01:54:12 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10468,2377 CRESTON AVENUE,CRESTON AVENUE,EAST  184 STREET,EAST  188 STREET,EAST  184 STREET,EAST  188 STREET,ADDRESS,BRONX,CRESTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2022 01:54:15 PM,05 BRONX,2031730064,BRONX,1012011,252615,ONLINE,Unspecified,BRONX,,,,,,,,40.86000093472806,-73.8996404003774,"(40.86000093472806, -73.8996404003774)"
53789861,03/30/2022 12:06:00 PM,03/31/2022 01:54:11 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10468,2377 CRESTON AVENUE,CRESTON AVENUE,EAST  184 STREET,EAST  188 STREET,EAST  184 STREET,EAST  188 STREET,ADDRESS,BRONX,CRESTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2022 01:53:29 PM,05 BRONX,2031730064,BRONX,1012011,252615,ONLINE,Unspecified,BRONX,,,,,,,,40.86000093472806,-73.8996404003774,"(40.86000093472806, -73.8996404003774)"
53791052,03/30/2022 10:13:45 AM,03/31/2022 01:06:14 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11377,37-20 60 STREET,60 STREET,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,WOODSIDE,60 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2022 01:05:52 PM,02 QUEENS,4012140068,QUEENS,1011180,212238,PHONE,Unspecified,QUEENS,,,,,,,,40.749179835559254,-73.90280652891649,"(40.749179835559254, -73.90280652891649)"
53776721,03/29/2022 03:57:32 PM,03/30/2022 01:54:40 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10039,8 AVENUE,8 AVENUE,8 AVENUE,MACOMBS PLACE,8 AVENUE,MACOMBS PLACE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2022 01:54:21 PM,10 MANHATTAN,,MANHATTAN,1001035,240180,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8258981979038,-73.93935116525694,"(40.8258981979038, -73.93935116525694)"
53774248,03/29/2022 09:17:31 AM,03/30/2022 01:56:22 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10028,2 AVENUE,2 AVENUE,2 AVENUE,EAST   83 STREET,2 AVENUE,EAST   83 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2022 01:55:56 PM,08 MANHATTAN,,MANHATTAN,997221,221970,PHONE,Unspecified,MANHATTAN,,,,,,,,40.77592316061583,-73.95316737408258,"(40.77592316061583, -73.95316737408258)"
53778013,03/29/2022 08:11:57 AM,04/01/2022 01:45:07 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10312,59 GEYSER DRIVE,GEYSER DRIVE,HAMMOCK LANE,MYRNA LANE,HAMMOCK LANE,MYRNA LANE,ADDRESS,STATEN ISLAND,GEYSER DRIVE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2022 01:43:52 PM,03 STATEN ISLAND,5060240038,STATEN ISLAND,929125,139553,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54954507295949,-74.1983581884024,"(40.54954507295949, -74.1983581884024)"
53767791,03/28/2022 06:20:23 PM,03/29/2022 01:28:27 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11377,47-17 47 STREET,47 STREET,47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,ADDRESS,WOODSIDE,47 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2022 01:28:09 PM,02 QUEENS,4022850017,QUEENS,1006901,209093,ONLINE,Unspecified,QUEENS,,,,,,,,40.74055959766867,-73.91826051447525,"(40.74055959766867, -73.91826051447525)"
53763844,03/28/2022 02:47:58 PM,03/30/2022 03:28:37 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11216,277 GATES AVENUE,GATES AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2022 03:27:39 PM,03 BROOKLYN,3019740051,BROOKLYN,996389,189054,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68557800392962,-73.95623074565354,"(40.68557800392962, -73.95623074565354)"
53765152,03/28/2022 02:41:23 PM,03/29/2022 01:54:40 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10305,67 BIONIA AVENUE,BIONIA AVENUE,KRAMER STREET,MC CLEAN AVENUE,KRAMER STREET,MC CLEAN AVENUE,ADDRESS,STATEN ISLAND,BIONIA AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2022 01:54:29 PM,02 STATEN ISLAND,5032690019,STATEN ISLAND,963388,156548,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.59633978115003,-74.07512100773957,"(40.59633978115003, -74.07512100773957)"
53766500,03/28/2022 11:52:27 AM,04/21/2022 01:39:18 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11236,1226 EAST   94 STREET,EAST   94 STREET,SKIDMORE LANE,AVENUE J,SKIDMORE LANE,AVENUE J,ADDRESS,BROOKLYN,EAST   94 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/21/2022 01:38:59 PM,18 BROOKLYN,,BROOKLYN,1011560,172748,PHONE,Unspecified,BROOKLYN,,,,,,,,40.640787863089244,-73.90159517455594,"(40.640787863089244, -73.90159517455594)"
53767790,03/28/2022 10:14:21 AM,03/30/2022 04:08:02 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11206,94 GEORGE STREET,GEORGE STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,GEORGE STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2022 04:07:32 PM,04 BROOKLYN,3031570024,BROOKLYN,1003561,195230,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7025169463616,-73.93035316845031,"(40.7025169463616, -73.93035316845031)"
53759684,03/27/2022 02:50:06 PM,03/28/2022 02:18:24 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11104,43-47 44 STREET,44 STREET,43 AVENUE,FLUSHING LINE,43 AVENUE,FLUSHING LINE,ADDRESS,SUNNYSIDE,44 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 02:18:16 PM,02 QUEENS,4001610006,QUEENS,1006346,210638,ONLINE,Unspecified,QUEENS,,,,,,,,40.744801639549244,-73.92025823760967,"(40.744801639549244, -73.92025823760967)"
53756510,03/27/2022 11:35:27 AM,03/28/2022 04:29:57 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,10028,244 EAST   86 STREET,EAST   86 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   86 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/28/2022 04:29:20 PM,08 MANHATTAN,1015310028,MANHATTAN,997752,222602,PHONE,Unspecified,MANHATTAN,,,,,,,,40.77765703886634,-73.95124889502678,"(40.77765703886634, -73.95124889502678)"
53757322,03/27/2022 11:02:14 AM,03/30/2022 02:44:56 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11228,1342 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,13 AVENUE,JOE THE GREAT ROLLINO CORNER,13 AVENUE,JOE THE GREAT ROLLINO CORNER,ADDRESS,BROOKLYN,BAY RIDGE PARKWAY,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2022 02:44:41 PM,10 BROOKLYN,3062220020,BROOKLYN,982568,164964,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61946437108682,-74.00605873328055,"(40.61946437108682, -74.00605873328055)"
53753899,03/26/2022 07:58:19 PM,03/29/2022 04:44:56 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11207,1176 HALSEY STREET,HALSEY STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2022 04:44:34 PM,04 BROOKLYN,3034110023,BROOKLYN,1009145,190965,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69079657125399,-73.91022975416776,"(40.69079657125399, -73.91022975416776)"
53748998,03/26/2022 07:18:13 PM,03/31/2022 01:02:31 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11420,114-04 115 STREET,115 STREET,LINDEN BOULEVARD,ROCKAWAY BOULEVARD,LINDEN BOULEVARD,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,115 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2022 01:02:17 PM,10 QUEENS,4116410023,QUEENS,1033133,186201,PHONE,Unspecified,QUEENS,,,,,,,,40.67762052185022,-73.82376484713886,"(40.67762052185022, -73.82376484713886)"
53752932,03/26/2022 01:28:09 PM,03/28/2022 01:30:15 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10314,73 GARY PLACE,GARY PLACE,BEND,RIVINGTON AVENUE,BEND,RIVINGTON AVENUE,ADDRESS,STATEN ISLAND,GARY PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 01:30:07 PM,02 STATEN ISLAND,5021130043,STATEN ISLAND,938432,157620,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.59918832095774,-74.16499102604928,"(40.59918832095774, -74.16499102604928)"
53748999,03/26/2022 01:20:35 PM,03/28/2022 01:20:51 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10029,5 EAST  115 STREET,EAST  115 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST  115 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 01:20:30 PM,11 MANHATTAN,1016210006,MANHATTAN,999033,230677,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79981869427191,-73.94660587133957,"(40.79981869427191, -73.94660587133957)"
53742982,03/25/2022 08:17:49 PM,03/28/2022 02:15:25 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11207,799 VAN SINDERIN AVENUE,VAN SINDERIN AVENUE,AVENUE D,DE WITT AVENUE,AVENUE D,DE WITT AVENUE,ADDRESS,BROOKLYN,VAN SINDEREN AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 02:15:01 PM,05 BROOKLYN,3038730114,BROOKLYN,1012326,178491,PHONE,Unspecified,BROOKLYN,,,,,,,,40.656548748021315,-73.89881118130235,"(40.656548748021315, -73.89881118130235)"
53744339,03/25/2022 02:06:19 PM,03/28/2022 05:57:36 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10014,15 GREENWICH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,WEST   10 STREET,CHRISTOPHER STREET,WEST   10 STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 05:56:57 AM,02 MANHATTAN,1006100056,MANHATTAN,984295,206841,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73440742178346,-73.99983762585748,"(40.73440742178346, -73.99983762585748)"
53741643,03/25/2022 12:24:10 PM,03/26/2022 01:23:44 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11433,107-41 WATSON PLACE,WATSON PLACE,POLHEMUS AVENUE,DEAD END,POLHEMUS AVENUE,DEAD END,ADDRESS,JAMAICA,WATSON PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2022 01:22:02 PM,12 QUEENS,4102520020,QUEENS,1045156,194922,PHONE,Unspecified,QUEENS,,,,,,,,40.701483027772696,-73.78034031724424,"(40.701483027772696, -73.78034031724424)"
53744340,03/25/2022 11:04:39 AM,03/26/2022 12:56:43 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10468,2538 GRAND AVENUE,GRAND AVENUE,PASTOR ROBERT LEWIS FOLEY SR WAY,WEST  192 STREET,PASTOR ROBERT LEWIS FOLEY SR WAY,WEST  192 STREET,ADDRESS,BRONX,GRAND AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2022 12:55:31 PM,07 BRONX,2032040023,BRONX,1011544,254566,PHONE,Unspecified,BRONX,,,,,,,,40.86535729330748,-73.9013207188246,"(40.86535729330748, -73.9013207188246)"
53734729,03/24/2022 06:04:50 PM,03/28/2022 02:18:55 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11377,47-11 47 STREET,47 STREET,47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,ADDRESS,WOODSIDE,47 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 02:18:58 PM,02 QUEENS,4022850020,QUEENS,1006906,209122,ONLINE,Unspecified,QUEENS,,,,,,,,40.74063918261558,-73.9182423735715,"(40.74063918261558, -73.9182423735715)"
53731591,03/24/2022 05:19:20 PM,03/28/2022 02:08:38 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11208,3301 FULTON STREET,FULTON STREET,EUCLID AVENUE,PINE STREET,EUCLID AVENUE,PINE STREET,ADDRESS,BROOKLYN,FULTON STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 02:07:43 PM,05 BROOKLYN,3041290062,BROOKLYN,1019298,188227,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68324701395526,-73.87363278095094,"(40.68324701395526, -73.87363278095094)"
53733133,03/24/2022 04:37:37 PM,03/28/2022 02:04:03 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11211,235 LEONARD STREET,LEONARD STREET,GRAND STREET,POWERS STREET,GRAND STREET,POWERS STREET,ADDRESS,BROOKLYN,LEONARD STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2022 02:03:41 PM,01 BROOKLYN,3027800020,BROOKLYN,998844,198664,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71195150011825,-73.94735799905534,"(40.71195150011825, -73.94735799905534)"
