Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
38795806,03/26/2018 03:13:00 PM,03/27/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11102,25-63 22 STREET,22 STREET,25 ROAD,ASTORIA BOULEVARD,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2018 12:00:00 PM,01 QUEENS,4008840012,QUEENS,1005140,220797,PHONE,Unspecified,QUEENS,,,,,,,,40.772688416393216,-73.92457897554225,"(40.772688416393216, -73.92457897554225)"
38786593,03/26/2018 12:44:00 PM,03/27/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11207,,,,,BARBEY STREET,FLATLANDS AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2018 12:00:00 PM,Unspecified BROOKLYN,,BROOKLYN,1017835,178261,PHONE,Unspecified,BROOKLYN,,,,,,,,40.655898268159305,-73.87895734203089,"(40.655898268159305, -73.87895734203089)"
38784725,03/26/2018 10:22:00 AM,03/27/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10312,,,,,CODY PLACE,ARTHUR KILL ROAD,INTERSECTION,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2018 12:00:00 PM,Unspecified STATEN ISLAND,,STATEN ISLAND,928024,141875,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.55591159127919,-74.20233924051176,"(40.55591159127919, -74.20233924051176)"
38786503,03/26/2018 06:47:00 AM,04/04/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,,,,,,CATON AVENUE,BEDFORD AVENUE,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/04/2018 12:00:00 PM,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,
38783469,03/25/2018 06:34:00 PM,03/26/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11218,,,,,EAST 2 STREET,ALBERMARLE ROAD,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2018 12:00:00 PM,Unspecified BROOKLYN,,BROOKLYN,990160,174355,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64523886501043,-73.978703361489,"(40.64523886501043, -73.978703361489)"
38781852,03/25/2018 10:42:00 AM,03/26/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10312,86 BRANDIS AVENUE,BRANDIS AVENUE,BRANDIS LANE,DRUMGOOLE ROAD EAST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2018 12:00:00 PM,03 STATEN ISLAND,5056120246,STATEN ISLAND,936322,142608,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.55797226035018,-74.17248269256488,"(40.55797226035018, -74.17248269256488)"
38776694,03/24/2018 05:44:00 PM,03/26/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11356,20-11 126 STREET,126 STREET,20 AVENUE,22 AVENUE,,,ADDRESS,College Point,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2018 12:00:00 PM,07 QUEENS,4041710016,QUEENS,1027920,224019,PHONE,Unspecified,QUEENS,,,,,,,,40.78144875756202,-73.84231350703567,"(40.78144875756202, -73.84231350703567)"
38781310,03/24/2018 05:33:00 PM,03/26/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11368,58-01 VAN CLEEF STREET,VAN CLEEF STREET,SAULTELL AVENUE,LONG ISLAND EXPRESSWAY,,,ADDRESS,Corona,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2018 12:00:00 PM,04 QUEENS,4019720024,QUEENS,1025847,208853,ONLINE,Unspecified,QUEENS,,,,,,,,40.73983203995988,-73.84989265721356,"(40.73983203995988, -73.84989265721356)"
38781508,03/24/2018 04:04:00 PM,03/27/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,3130 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,BEND,EAST 206 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2018 12:00:00 PM,07 BRONX,2033350060,BRONX,1017351,257771,PHONE,Unspecified,BRONX,,,,,,,,40.87413416624143,-73.8803101644388,"(40.87413416624143, -73.8803101644388)"
38780362,03/24/2018 04:01:00 PM,03/29/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,3150 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,BEND,EAST 206 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2018 12:00:00 PM,07 BRONX,2033350060,BRONX,1017336,257918,PHONE,Unspecified,BRONX,,,,,,,,40.87453769186875,-73.88036367689082,"(40.87453769186875, -73.88036367689082)"
38780361,03/24/2018 01:59:00 PM,03/26/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10031,516 WEST  140 STREET,WEST  140 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2018 12:00:00 PM,09 MANHATTAN,1020710141,MANHATTAN,997909,238892,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.822368391281955,-73.95064888477069,"(40.822368391281955, -73.95064888477069)"
38774698,03/24/2018 01:42:00 PM,03/29/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10457,,,,,EAST 180 STREET,RYER AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2018 12:00:00 PM,Unspecified BRONX,,BRONX,1011659,250014,PHONE,Unspecified,BRONX,,,,,,,,40.85286307177645,-73.90092355989616,"(40.85286307177645, -73.90092355989616)"
38771387,03/24/2018 10:46:00 AM,03/30/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10456,752 JACKSON AVENUE,JACKSON AVENUE,EAST 156 STREET,EAST 158 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2018 12:00:00 PM,01 BRONX,2026460001,BRONX,1010053,237619,PHONE,Unspecified,BRONX,,,,,,,,40.81884724086259,-73.90677651210451,"(40.81884724086259, -73.90677651210451)"
38774702,03/23/2018 06:11:00 PM,03/26/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11221,1285 DEKALB AVENUE,DEKALB AVENUE,EVERGREEN AVENUE,MYRTLE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2018 12:00:00 PM,04 BROOKLYN,3032320059,BROOKLYN,1004704,193291,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69719227804076,-73.92623672839187,"(40.69719227804076, -73.92623672839187)"
38772268,03/23/2018 02:22:00 PM,03/26/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10032,,,,,WEST 163 STREET,RIVERSIDE DRIVE,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2018 12:00:00 PM,Unspecified MANHATTAN,,MANHATTAN,999318,245037,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.839232359015284,-73.94554424821676,"(40.839232359015284, -73.94554424821676)"
38776273,03/23/2018 01:59:00 PM,03/27/2018 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10472,1353 HARROD AVENUE,HARROD AVENUE,EAST 172 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2018 12:00:00 PM,09 BRONX,2038680044,BRONX,1018979,242807,PHONE,Unspecified,BRONX,,,,,,,,40.83305622695362,-73.87450101050692,"(40.83305622695362, -73.87450101050692)"
