Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63619624,01/03/2025 08:46:29 AM,01/03/2025 12:28:03 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11435,147-35 95 AVENUE,95 AVENUE,147 PLACE,148 STREET,147 PLACE,148 STREET,ADDRESS,JAMAICA,95 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/03/2025 12:28:07 PM,12 QUEENS,4099990001,QUEENS,1038192,193923,ONLINE,Unspecified,QUEENS,,,,,,,,40.698786204562666,-73.80546414753366,"(40.698786204562666, -73.80546414753366)"
63616605,01/03/2025 11:31:05 AM,01/03/2025 08:50:29 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10463,660 WEST  235 STREET,WEST  235 STREET,INDEPENDENCE AVENUE,DOUGLAS AVENUE,INDEPENDENCE AVENUE,DOUGLAS AVENUE,ADDRESS,BRONX,WEST  235 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/03/2025 08:50:33 PM,08 BRONX,,BRONX,1007787,262280,ONLINE,Unspecified,BRONX,,,,,,,,40.8865406499795,-73.91487674191704,"(40.8865406499795, -73.91487674191704)"
63615687,01/03/2025 12:24:42 PM,01/04/2025 01:01:00 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11435,144-16 87 ROAD,87 ROAD,144 STREET,148 STREET,144 STREET,148 STREET,ADDRESS,JAMAICA,87 ROAD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/04/2025 01:01:03 PM,08 QUEENS,4097020013,QUEENS,1036485,196566,PHONE,Unspecified,QUEENS,,,,,,,,40.70605084342916,-73.81159973450204,"(40.70605084342916, -73.81159973450204)"
63619685,01/03/2025 01:44:09 PM,01/04/2025 01:04:50 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,11411,114-72 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,114 DRIVE,115 AVENUE,114 DRIVE,115 AVENUE,ADDRESS,CAMBRIA HEIGHTS,FRANCIS LEWIS BOULEVARD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/04/2025 01:04:52 PM,12 QUEENS,4110240001,QUEENS,1054150,194379,ONLINE,Unspecified,QUEENS,,,,,,,,40.699926151457056,-73.74790893567476,"(40.699926151457056, -73.74790893567476)"
63628942,01/04/2025 02:00:10 PM,01/07/2025 01:19:51 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11220,516 60 STREET,60 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,60 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 01:19:54 AM,07 BROOKLYN,3057830012,BROOKLYN,979923,172127,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63912439835455,-74.01559088164898,"(40.63912439835455, -74.01559088164898)"
63627331,01/04/2025 04:14:25 PM,01/07/2025 12:28:12 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10466,811 EAST  230 STREET,EAST  230 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 12:28:16 AM,12 BRONX,2048550040,BRONX,1024342,263644,PHONE,Unspecified,BRONX,,,,,,,,40.89022471208175,-73.8549963113715,"(40.89022471208175, -73.8549963113715)"
63637961,01/05/2025 01:57:23 PM,01/06/2025 05:14:19 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,10036,625 11 AVENUE,11 AVENUE,WEST   46 STREET,WEST   47 STREET,WEST   46 STREET,WEST   47 STREET,ADDRESS,NEW YORK,11 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/06/2025 05:14:24 PM,04 MANHATTAN,1010940029,MANHATTAN,985247,217431,PHONE,Unspecified,MANHATTAN,,,,,,,,40.763474247711606,-73.99640094066925,"(40.763474247711606, -73.99640094066925)"
63642510,01/05/2025 07:05:14 PM,01/06/2025 09:38:59 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10039,239 WEST  145 STREET,WEST  145 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  145 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/06/2025 09:39:02 AM,10 MANHATTAN,1020310012,MANHATTAN,1000770,238821,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82216862901675,-73.94031202898285,"(40.82216862901675, -73.94031202898285)"
63635120,01/05/2025 10:42:37 PM,01/06/2025 09:47:39 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,11411,114-72 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,114 DRIVE,115 AVENUE,114 DRIVE,115 AVENUE,ADDRESS,CAMBRIA HEIGHTS,FRANCIS LEWIS BOULEVARD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/06/2025 09:47:43 PM,12 QUEENS,4110240001,QUEENS,1054150,194379,ONLINE,Unspecified,QUEENS,,,,,,,,40.699926151457056,-73.74790893567476,"(40.699926151457056, -73.74790893567476)"
63651541,01/06/2025 01:24:53 AM,01/08/2025 05:39:09 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11693,214 BEACH   92 STREET,BEACH   92 STREET,ROCKAWAY BEACH BOULEVARD,DE SOTA ROAD,ROCKAWAY BEACH BOULEVARD,DE SOTA ROAD,ADDRESS,FAR ROCKAWAY,BEACH   92 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/08/2025 05:39:11 AM,14 QUEENS,4161250118,QUEENS,1035447,153120,ONLINE,Unspecified,QUEENS,,,,,,,,40.586807310630476,-73.81567329962591,"(40.586807310630476, -73.81567329962591)"
63653305,01/06/2025 08:26:33 AM,01/06/2025 09:47:11 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11435,146-02 88 AVENUE,88 AVENUE,146 STREET,SUTPHIN BOULEVARD,146 STREET,SUTPHIN BOULEVARD,ADDRESS,JAMAICA,88 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/06/2025 09:47:13 PM,12 QUEENS,4096880001,QUEENS,1036903,196043,PHONE,Unspecified,QUEENS,,,,,,,,40.704612857542614,-73.81009619371287,"(40.704612857542614, -73.81009619371287)"
63659022,01/06/2025 08:30:49 AM,01/07/2025 12:30:32 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10456,1373 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 12:30:35 AM,03 BRONX,2029010001,BRONX,1010529,243376,ONLINE,Unspecified,BRONX,,,,,,,,40.83464715254856,-73.90503422715659,"(40.83464715254856, -73.90503422715659)"
63661108,01/06/2025 08:44:53 AM,01/07/2025 12:06:59 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10032,884 RIVERSIDE DRIVE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/07/2025 12:07:03 AM,12 MANHATTAN,1021360106,MANHATTAN,999035,244344,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83733075391628,-73.94656853762118,"(40.83733075391628, -73.94656853762118)"
63649437,01/06/2025 09:16:12 AM,01/06/2025 09:47:14 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11435,146-02 88 AVENUE,88 AVENUE,146 STREET,SUTPHIN BOULEVARD,146 STREET,SUTPHIN BOULEVARD,ADDRESS,JAMAICA,88 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/06/2025 09:47:17 PM,12 QUEENS,4096880001,QUEENS,1036903,196043,PHONE,Unspecified,QUEENS,,,,,,,,40.704612857542614,-73.81009619371287,"(40.704612857542614, -73.81009619371287)"
63649427,01/06/2025 09:31:53 AM,01/06/2025 09:46:48 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11423,195 STREET,195 STREET,JAMAICA AVENUE,WOODHULL AVENUE,JAMAICA AVENUE,WOODHULL AVENUE,BLOCKFACE,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/06/2025 09:46:52 PM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
63655388,01/06/2025 09:33:09 AM,01/07/2025 09:52:05 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11233,1481 SAINT MARKS AVENUE,SAINT MARKS AVENUE,HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 09:52:08 PM,16 BROOKLYN,3014520066,BROOKLYN,1006853,184659,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67349419383125,-73.91851574995016,"(40.67349419383125, -73.91851574995016)"
63647514,01/06/2025 01:07:47 PM,01/07/2025 01:06:57 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10039,160 WEST  146 STREET,WEST  146 STREET,ESPLANADE GARDENS PLAZA,ADAM CLAYTON POWELL JR BOULEVARD,ESPLANADE GARDENS PLAZA,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  146 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 01:07:01 AM,10 MANHATTAN,1020140055,MANHATTAN,1001595,238677,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82177180838177,-73.93733161671615,"(40.82177180838177, -73.93733161671615)"
63653306,01/06/2025 02:05:34 PM,01/07/2025 01:09:37 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10023,300 WEST   72 STREET,WEST   72 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   72 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 01:09:41 AM,07 MANHATTAN,1011830035,MANHATTAN,988498,223407,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77987584300098,-73.98466141422995,"(40.77987584300098, -73.98466141422995)"
63657214,01/06/2025 03:04:26 PM,01/08/2025 05:39:35 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11691,HICKSVILLE ROAD,HICKSVILLE ROAD,BEACH    9 STREET,BEACH   12 STREET,BEACH    9 STREET,BEACH   12 STREET,BLOCKFACE,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/08/2025 05:39:38 AM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
63660909,01/06/2025 03:51:28 PM,01/07/2025 12:02:08 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11373,41-05 DENMAN STREET,DENMAN STREET,WHITNEY AVENUE,LAMONT AVENUE,WHITNEY AVENUE,LAMONT AVENUE,ADDRESS,ELMHURST,DENMAN STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 12:02:11 AM,04 QUEENS,4015650002,QUEENS,1019027,211271,PHONE,Unspecified,QUEENS,,,,,,,,40.74649828725135,-73.87449083717871,"(40.74649828725135, -73.87449083717871)"
63659100,01/06/2025 04:33:42 PM,01/06/2025 09:46:24 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11423,98-20 197 STREET,197 STREET,CARPENTER AVENUE,DEAD END,CARPENTER AVENUE,DEAD END,ADDRESS,HOLLIS,197 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/06/2025 09:46:27 PM,12 QUEENS,4108290130,QUEENS,1049865,198568,ONLINE,Unspecified,QUEENS,,,,,,,,40.71145673690558,-73.76332169054588,"(40.71145673690558, -73.76332169054588)"
63655126,01/06/2025 05:48:40 PM,01/07/2025 12:32:36 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10461,2024 CONTINENTAL AVENUE,CONTINENTAL AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,CONTINENTAL AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/07/2025 12:32:40 AM,10 BRONX,2042470012,BRONX,1031307,249973,ONLINE,Unspecified,BRONX,,,,,,,,40.85266768237097,-73.82990155488545,"(40.85266768237097, -73.82990155488545)"
63649549,01/06/2025 06:11:58 PM,01/07/2025 12:33:08 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10458,134 EAST MOSHOLU PARKWAY SOUTH,EAST MOSHOLU PARKWAY SOUTH,EAST  206 STREET,EAST  205 STREET,EAST  206 STREET,EAST  205 STREET,ADDRESS,BRONX,EAST MOSHOLU PARKWAY SOUTH,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 12:33:12 AM,07 BRONX,2033120030,BRONX,1016484,258281,PHONE,Unspecified,BRONX,,,,,,,,40.87553716681514,-73.88344269036871,"(40.87553716681514, -73.88344269036871)"
63677893,01/07/2025 05:30:10 AM,01/14/2025 07:09:13 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11230,903 EAST   19 STREET,EAST   19 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   19 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/14/2025 07:09:16 AM,14 BROOKLYN,3067030017,BROOKLYN,995868,168273,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62853942466118,-73.9581451026604,"(40.62853942466118, -73.9581451026604)"
63664508,01/07/2025 08:40:47 AM,01/08/2025 12:32:00 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10032,884 RIVERSIDE DRIVE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/08/2025 12:32:04 PM,12 MANHATTAN,1021360106,MANHATTAN,999035,244344,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83733075391628,-73.94656853762118,"(40.83733075391628, -73.94656853762118)"
63674280,01/07/2025 10:05:36 AM,01/07/2025 09:35:02 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10462,1830 WALLACE AVENUE,WALLACE AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,WALLACE AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/07/2025 09:35:04 PM,11 BRONX,2040530018,BRONX,1021952,247739,ONLINE,Unspecified,BRONX,,,,,,,,40.8465809239395,-73.86372987399226,"(40.8465809239395, -73.86372987399226)"
63670123,01/07/2025 10:36:09 AM,01/08/2025 07:53:20 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10023,115 WEST   73 STREET,WEST   73 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   73 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/08/2025 07:53:23 PM,07 MANHATTAN,1011450025,MANHATTAN,990067,222870,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.778401026549844,-73.97899656834721,"(40.778401026549844, -73.97899656834721)"
63675989,01/07/2025 04:05:13 PM,01/08/2025 12:36:42 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10469,2210 SEYMOUR AVENUE,SEYMOUR AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,ADDRESS,BRONX,SEYMOUR AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/08/2025 12:36:46 PM,11 BRONX,2043840010,BRONX,1026728,252231,ONLINE,Unspecified,BRONX,,,,,,,,40.85888842593056,-73.84643906875027,"(40.85888842593056, -73.84643906875027)"
63664509,01/07/2025 04:58:12 PM,01/08/2025 01:12:10 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10473,736B METCALF AVENUE,METCALF AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,METCALF AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/08/2025 01:12:12 PM,09 BRONX,2035910001,BRONX,1020178,237723,ONLINE,Unspecified,BRONX,,,,,,,,40.8190973134835,-73.87019545584643,"(40.8190973134835, -73.87019545584643)"
63673803,01/07/2025 06:42:06 PM,01/08/2025 12:32:04 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10032,884 RIVERSIDE DRIVE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/08/2025 12:32:13 PM,12 MANHATTAN,1021360106,MANHATTAN,999035,244344,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83733075391628,-73.94656853762118,"(40.83733075391628, -73.94656853762118)"
63681841,01/08/2025 12:12:25 AM,01/14/2025 07:09:18 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11230,903 EAST   19 STREET,EAST   19 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   19 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/14/2025 07:09:21 AM,14 BROOKLYN,3067030017,BROOKLYN,995868,168273,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62853942466118,-73.9581451026604,"(40.62853942466118, -73.9581451026604)"
63678495,01/08/2025 08:10:29 AM,01/09/2025 12:37:49 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10011,420 WEST   18 STREET,WEST   18 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   18 STREET,,Closed,,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,01/09/2025 12:37:49 PM,04 MANHATTAN,1007150010,MANHATTAN,983039,210259,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74378890104673,-74.00437028389966,"(40.74378890104673, -74.00437028389966)"
63684835,01/08/2025 08:42:35 AM,01/08/2025 12:32:08 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10032,884 RIVERSIDE DRIVE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/08/2025 12:32:12 PM,12 MANHATTAN,1021360106,MANHATTAN,999035,244344,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83733075391628,-73.94656853762118,"(40.83733075391628, -73.94656853762118)"
