Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
60711871,03/28/2024 11:20:54 AM,03/30/2024 05:57:36 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11101,42-15 CRESCENT STREET,CRESCENT STREET,QUEENS PLAZA SOUTH,42 ROAD,QUEENS PLAZA SOUTH,42 ROAD,ADDRESS,LONG ISLAND CITY,CRESCENT STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2024 05:57:41 AM,02 QUEENS,4004230005,QUEENS,1000612,212588,ONLINE,Unspecified,QUEENS,,,,,,,,40.75016636628985,-73.9409467909979,"(40.75016636628985, -73.9409467909979)"
60714892,03/28/2024 10:32:15 AM,03/30/2024 06:19:18 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,11412,189-10 114 ROAD,114 ROAD,NEWBURG STREET,MEXICO STREET,NEWBURG STREET,MEXICO STREET,ADDRESS,SAINT ALBANS,114 ROAD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2024 06:19:21 AM,12 QUEENS,4103940017,QUEENS,1049764,193499,PHONE,Unspecified,QUEENS,,,,,,,,40.69754432355918,-73.76373531915682,"(40.69754432355918, -73.76373531915682)"
60711816,03/28/2024 09:24:43 AM,03/29/2024 12:46:52 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,10465,833 HOLLYWOOD AVENUE,HOLLYWOOD AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,HOLLYWOOD AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2024 12:46:56 PM,10 BRONX,2054290053,BRONX,1033686,241709,PHONE,Unspecified,BRONX,,,,,,,,40.82997246087768,-73.82136304881773,"(40.82997246087768, -73.82136304881773)"
60700603,03/27/2024 11:03:58 PM,03/28/2024 11:47:43 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11692,57-15 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH   56 PLACE,BEACH   59 STREET,BEACH   56 PLACE,BEACH   59 STREET,ADDRESS,ARVERNE,SHORE FRONT PARKWAY,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2024 11:47:48 AM,14 QUEENS,4159260001,QUEENS,1043179,155065,PHONE,Unspecified,QUEENS,,,,,,,,40.59209790098616,-73.78781859628411,"(40.59209790098616, -73.78781859628411)"
60708802,03/27/2024 05:30:36 PM,03/28/2024 10:47:46 AM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11417,127-03 101 STREET,101 STREET,ROCKAWAY BOULEVARD,133 AVENUE,ROCKAWAY BOULEVARD,133 AVENUE,ADDRESS,OZONE PARK,101 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2024 10:47:52 AM,10 QUEENS,,QUEENS,1029114,186843,PHONE,Unspecified,QUEENS,,,,,,,,40.67940394475877,-73.83825001533287,"(40.67940394475877, -73.83825001533287)"
60704096,03/27/2024 10:26:56 AM,03/27/2024 08:22:46 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10029,1274 5 AVENUE,5 AVENUE,EAST  108 STREET,EAST  109 STREET,EAST  108 STREET,EAST  109 STREET,ADDRESS,NEW YORK,5 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2024 08:22:49 PM,11 MANHATTAN,1016140069,MANHATTAN,998152,229307,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79605984776229,-73.94979075566805,"(40.79605984776229, -73.94979075566805)"
60696937,03/26/2024 06:25:28 PM,03/27/2024 01:31:08 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10023,101 WEST END AVENUE,WEST END AVENUE,WEST END AVENUE,FREEDOM PLACE SOUTH,WEST END AVENUE,FREEDOM PLACE SOUTH,ADDRESS,NEW YORK,WEST END AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2024 01:31:12 PM,07 MANHATTAN,1011710062,MANHATTAN,987398,221654,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77506478010212,-73.98863409148143,"(40.77506478010212, -73.98863409148143)"
60690689,03/26/2024 06:12:57 PM,03/27/2024 01:48:36 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11234,5020 AVENUE N,AVENUE N,UTICA AVENUE,EAST   51 STREET,UTICA AVENUE,EAST   51 STREET,ADDRESS,BROOKLYN,AVENUE N,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2024 01:48:39 PM,18 BROOKLYN,3078950052,BROOKLYN,1004632,164789,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.618960747942644,-73.9265825301071,"(40.618960747942644, -73.9265825301071)"
60699422,03/26/2024 01:32:38 PM,03/26/2024 09:49:35 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11213,1484 PACIFIC STREET,PACIFIC STREET,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,PACIFIC STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 09:49:38 PM,08 BROOKLYN,3012100018,BROOKLYN,1000776,185981,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67713621541512,-73.94042020240656,"(40.67713621541512, -73.94042020240656)"
60698164,03/26/2024 12:53:56 PM,03/27/2024 12:59:03 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11432,153-18 90 ROAD,90 ROAD,153 STREET,GRACE COURT,153 STREET,GRACE COURT,ADDRESS,JAMAICA,90 ROAD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2024 12:59:07 PM,12 QUEENS,4097540053,QUEENS,1039136,195596,ONLINE,Unspecified,QUEENS,,,,,,,,40.70337238170112,-73.80204609293753,"(40.70337238170112, -73.80204609293753)"
60698163,03/26/2024 12:52:09 PM,03/27/2024 12:58:59 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11432,153-18 90 ROAD,90 ROAD,153 STREET,GRACE COURT,153 STREET,GRACE COURT,ADDRESS,JAMAICA,90 ROAD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2024 12:59:02 PM,12 QUEENS,4097540053,QUEENS,1039136,195596,ONLINE,Unspecified,QUEENS,,,,,,,,40.70337238170112,-73.80204609293753,"(40.70337238170112, -73.80204609293753)"
60698165,03/26/2024 11:03:45 AM,03/29/2024 01:16:22 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11205,WAVERLY AVENUE,WAVERLY AVENUE,WAVERLY AVENUE,WILLOUGHBY AVENUE,WAVERLY AVENUE,WILLOUGHBY AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2024 01:16:25 PM,02 BROOKLYN,,BROOKLYN,993254,191263,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69164494541561,-73.96753157441104,"(40.69164494541561, -73.96753157441104)"
60691861,03/26/2024 10:19:53 AM,03/26/2024 08:06:40 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,10460,EAST  172 STREET,EAST  172 STREET,EAST  172 STREET,VYSE AVENUE,EAST  172 STREET,VYSE AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 08:06:43 PM,03 BRONX,,BRONX,1015258,242944,PHONE,Unspecified,BRONX,,,,,,,,40.83344610040562,-73.88794681103148,"(40.83344610040562, -73.88794681103148)"
60699423,03/26/2024 09:48:25 AM,03/26/2024 09:20:37 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10467,3012 BARKER AVENUE,BARKER AVENUE,ADEE AVENUE,LESTER STREET,ADEE AVENUE,LESTER STREET,ADDRESS,BRONX,BARKER AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 09:20:41 PM,12 BRONX,2045440012,BRONX,1020403,256261,ONLINE,Unspecified,BRONX,,,,,,,,40.86997771039359,-73.8692826075309,"(40.86997771039359, -73.8692826075309)"
60690666,03/26/2024 07:41:47 AM,03/26/2024 08:05:47 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10451,380 EAST  161 STREET,EAST  161 STREET,COURTLANDT AVENUE,MELROSE AVENUE,COURTLANDT AVENUE,MELROSE AVENUE,ADDRESS,BRONX,EAST  161 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 08:05:51 PM,03 BRONX,2024070014,BRONX,1007942,239623,ONLINE,Unspecified,BRONX,,,,,,,,40.82435356579804,-73.91439624949142,"(40.82435356579804, -73.91439624949142)"
60690667,03/26/2024 03:57:43 AM,03/26/2024 01:08:39 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11419,95-57 111 STREET,111 STREET,95 AVENUE,101 AVENUE,95 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,111 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 01:08:43 PM,09 QUEENS,4094130059,QUEENS,1030333,190764,ONLINE,Unspecified,QUEENS,,,,,,,,40.690159912632474,-73.83382829903606,"(40.690159912632474, -73.83382829903606)"
60684302,03/25/2024 05:49:22 PM,03/26/2024 12:42:40 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Street,10458,274 BEDFORD PARK BOULEVARD,BEDFORD PARK BOULEVARD,BRIGGS AVENUE,BAINBRIDGE AVENUE,BRIGGS AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,BEDFORD PARK BOULEVARD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 12:42:45 PM,07 BRONX,,BRONX,1015798,256451,ONLINE,Unspecified,BRONX,,,,,,,,40.870516861726664,-73.88593186265865,"(40.870516861726664, -73.88593186265865)"
60689418,03/25/2024 01:46:33 PM,03/26/2024 01:24:26 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10025,63 WEST  104 STREET,WEST  104 STREET,MANHATTAN AVENUE,COLUMBUS AVENUE,MANHATTAN AVENUE,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST  104 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 01:24:28 PM,07 MANHATTAN,1018400010,MANHATTAN,994392,229914,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7977310130951,-73.96336966432139,"(40.7977310130951, -73.96336966432139)"
60689399,03/25/2024 11:09:34 AM,03/25/2024 09:07:25 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11102,26-26 9 STREET,9 STREET,DEAD END,27 AVENUE,DEAD END,27 AVENUE,ADDRESS,ASTORIA,9 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/25/2024 09:07:28 PM,01 QUEENS,4009080139,QUEENS,1003490,221630,PHONE,Unspecified,QUEENS,,,,,,,,40.77497852778383,-73.93053372968157,"(40.77497852778383, -73.93053372968157)"
60684363,03/25/2024 10:35:18 AM,03/26/2024 12:40:12 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10467,3250 PERRY AVENUE,PERRY AVENUE,EAST  207 STREET,HOLT PLACE,EAST  207 STREET,HOLT PLACE,ADDRESS,BRONX,PERRY AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 12:40:15 PM,07 BRONX,2033470001,BRONX,1018475,258386,ONLINE,Unspecified,BRONX,,,,,,,,40.87581786325145,-73.87624275879938,"(40.87581786325145, -73.87624275879938)"
60689419,03/25/2024 10:34:25 AM,03/26/2024 01:04:42 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11432,177-16 WEXFORD TERRACE,WEXFORD TERRACE,DALNY ROAD,EDGERTON BOULEVARD,DALNY ROAD,EDGERTON BOULEVARD,ADDRESS,JAMAICA,WEXFORD TERRACE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 01:04:46 PM,08 QUEENS,4098350028,QUEENS,1043577,199149,ONLINE,Unspecified,QUEENS,,,,,,,,40.713095836511975,-73.78599777123927,"(40.713095836511975, -73.78599777123927)"
60680652,03/25/2024 10:03:48 AM,03/26/2024 09:39:41 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11218,626 EAST    4 STREET,EAST    4 STREET,CORTELYOU ROAD,DITMAS AVENUE,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST    4 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/26/2024 09:39:45 PM,12 BROOKLYN,3053870029,BROOKLYN,991121,171322,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.636913237106334,-73.97524349455655,"(40.636913237106334, -73.97524349455655)"
60684337,03/25/2024 07:55:38 AM,03/25/2024 08:36:14 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10024,525 WEST END AVENUE,WEST END AVENUE,WEST   85 STREET,WEST   86 STREET,WEST   85 STREET,WEST   86 STREET,ADDRESS,NEW YORK,WEST END AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/25/2024 08:36:18 PM,07 MANHATTAN,1012470029,MANHATTAN,990300,226548,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78849600161218,-73.97815196342783,"(40.78849600161218, -73.97815196342783)"
60673566,03/24/2024 11:52:14 PM,03/27/2024 09:32:36 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11222,205 HURON STREET,HURON STREET,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,HURON STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/27/2024 09:32:39 PM,01 BROOKLYN,3025237502,BROOKLYN,997275,206407,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.733206608321076,-73.95300255122744,"(40.733206608321076, -73.95300255122744)"
