Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
42097908,03/30/2019 03:12:00 AM,04/01/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10458,2965 MARION AVENUE,MARION AVENUE,BEDFORD PARK BOULEVARD,EAST 201 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2019 12:00:00 PM,07 BRONX,2032920001,BRONX,1016335,255957,ONLINE,Unspecified,BRONX,,,,,,,,40.86915904820484,-73.88399259888972,"(40.86915904820484, -73.88399259888972)"
42093387,03/29/2019 08:08:00 PM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10075,241 EAST   78 STREET,EAST   78 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,08 MANHATTAN,1014330015,MANHATTAN,996212,220976,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77319631467163,-73.95681220198927,"(40.77319631467163, -73.95681220198927)"
42091464,03/29/2019 06:53:00 PM,03/30/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10455,391 EAST  152 STREET,EAST  152 STREET,COURTLANDT AVENUE,MELROSE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2019 12:00:00 PM,01 BRONX,2023990029,BRONX,1007166,237433,PHONE,Unspecified,BRONX,,,,,,,,40.81834468459691,-73.91720756382902,"(40.81834468459691, -73.91720756382902)"
42093379,03/29/2019 05:16:00 PM,04/02/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11375,110-31 73 ROAD,73 ROAD,AUSTIN STREET,QUEENS BOULEVARD,,,ADDRESS,Forest Hills,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/02/2019 12:00:00 PM,06 QUEENS,4032927501,QUEENS,1028795,200984,PHONE,Unspecified,QUEENS,,,,,,,,40.71821923633626,-73.83930659001892,"(40.71821923633626, -73.83930659001892)"
42097907,03/29/2019 04:06:00 PM,04/02/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11370,76-20 25 AVENUE,25 AVENUE,76 STREET,77 STREET,,,ADDRESS,East Elmhurst,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/02/2019 12:00:00 PM,03 QUEENS,4010530011,QUEENS,1014160,217085,ONLINE,Unspecified,QUEENS,,,,,,,,40.762474028727645,-73.89202981420819,"(40.762474028727645, -73.89202981420819)"
42092657,03/29/2019 02:59:00 PM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10014,,,,,WAVERLY PLACE,CHARLES STREET,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,02 MANHATTAN,,MANHATTAN,983814,207103,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73512653658998,-74.00157324200406,"(40.73512653658998, -74.00157324200406)"
42093419,03/29/2019 02:26:00 PM,04/02/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11378,64-69 59 AVENUE,59 AVENUE,BEND,66 STREET,,,ADDRESS,Maspeth,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/02/2019 12:00:00 PM,05 QUEENS,4027530287,QUEENS,1012292,201735,ONLINE,Unspecified,QUEENS,,,,,,,,40.720348251763056,-73.89883697329999,"(40.720348251763056, -73.89883697329999)"
42088893,03/29/2019 01:29:00 PM,03/30/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,3273 PARKSIDE PLACE,PARKSIDE PLACE,EAST 207 STREET,EAST 209 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2019 12:00:00 PM,07 BRONX,2033550043,BRONX,1019271,258250,PHONE,Unspecified,BRONX,,,,,,,,40.875441463041874,-73.87336514604198,"(40.875441463041874, -73.87336514604198)"
42090667,03/29/2019 12:34:00 PM,03/29/2019 12:34:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11354,,,,,32 AVENUE,LINDEN PLACE,INTERSECTION,Flushing,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:34:00 PM,07 QUEENS,,QUEENS,1030807,219035,PHONE,Unspecified,QUEENS,,,,,,,,40.767754274054454,-73.83192349406553,"(40.767754274054454, -73.83192349406553)"
42087826,03/29/2019 10:42:00 AM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11206,132 VERNON AVENUE,VERNON AVENUE,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,03 BROOKLYN,3017590037,BROOKLYN,998951,192440,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69486790804391,-73.946985626797,"(40.69486790804391, -73.946985626797)"
42082323,03/29/2019 10:00:00 AM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10003,326 EAST   19 STREET,EAST   19 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,06 MANHATTAN,1009240052,MANHATTAN,989342,207047,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7349713753652,-73.98162630805375,"(40.7349713753652, -73.98162630805375)"
42087289,03/29/2019 08:28:00 AM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11427,89-10 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,89 AVENUE,90 AVENUE,,,ADDRESS,Queens Village,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,12 QUEENS,4104920085,QUEENS,1051305,201414,PHONE,Unspecified,QUEENS,,,,,,,,40.719257500138966,-73.7580991779457,"(40.719257500138966, -73.7580991779457)"
42088350,03/29/2019 08:01:00 AM,03/30/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11234,,,,,EAST 53 STREET,AVENUE L,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2019 12:00:00 PM,18 BROOKLYN,,BROOKLYN,1005217,166532,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62374355255963,-73.9244699043974,"(40.62374355255963, -73.9244699043974)"
42088918,03/29/2019 07:35:00 AM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10069,80 RIVERSIDE BOULEVARD,RIVERSIDE BOULEVARD,WEST 63 STREET,WEST 64 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,07 MANHATTAN,1011717507,MANHATTAN,986956,221807,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77548487129163,-73.99022987850914,"(40.77548487129163, -73.99022987850914)"
42087258,03/29/2019 07:22:00 AM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10030,140 WEST  142 STREET,WEST  142 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,10 MANHATTAN,1020100050,MANHATTAN,1001086,237724,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81915707770761,-73.93917305043875,"(40.81915707770761, -73.93917305043875)"
42082672,03/28/2019 09:48:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10468,,,,,EAST 183 STREET,CRESTON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,05 BRONX,,BRONX,1011653,251798,PHONE,Unspecified,BRONX,,,,,,,,40.85775963488418,-73.90093795561731,"(40.85775963488418, -73.90093795561731)"
42085540,03/28/2019 09:36:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11208,,,,,ELDERT LANE,JAMAICA AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,05 BROOKLYN,,BROOKLYN,1020840,191121,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69118413152543,-73.86805731855816,"(40.69118413152543, -73.86805731855816)"
42083398,03/28/2019 08:26:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11375,,,,,69 AVENUE,108 STREET,INTERSECTION,Forest Hills,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,06 QUEENS,,QUEENS,1027073,203439,ONLINE,Unspecified,QUEENS,,,,,,,,40.72496611096793,-73.84550296841253,"(40.72496611096793, -73.84550296841253)"
42089324,03/28/2019 07:14:00 PM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10023,,,,,FREEDOM PLACE,WEST 70 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,07 MANHATTAN,,MANHATTAN,987824,223148,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7791652546999,-73.98709521646646,"(40.7791652546999, -73.98709521646646)"
42089979,03/28/2019 06:59:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11206,180 SCHOLES STREET,SCHOLES STREET,GRAHAM AVENUE,HUMBOLDT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,01 BROOKLYN,3030440016,BROOKLYN,1000300,197554,PHONE,Unspecified,BROOKLYN,,,,,,,,40.708902292841536,-73.94210871064207,"(40.708902292841536, -73.94210871064207)"
42086669,03/28/2019 06:54:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11414,,,,,164 AVENUE,96 STREET,INTERSECTION,Howard Beach,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/29/2019 12:00:00 PM,10 QUEENS,,QUEENS,1030042,176576,ONLINE,Unspecified,QUEENS,,,,,,,,40.65121860690353,-73.83497400250566,"(40.65121860690353, -73.83497400250566)"
42084345,03/28/2019 05:04:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11235,185 MACKENZIE STREET,MACKENZIE STREET,SHORE BOULEVARD,JUGHANDLE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,15 BROOKLYN,3087560050,BROOKLYN,1000940,150223,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57898775971379,-73.93991736972812,"(40.57898775971379, -73.93991736972812)"
42082249,03/28/2019 01:45:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11207,,,,,RIVERDALE AVENUE,PENNSYLVANIA AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,05 BROOKLYN,,BROOKLYN,1013755,180924,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6632221461328,-73.89365027592062,"(40.6632221461328, -73.89365027592062)"
42073091,03/28/2019 01:36:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10466,703 EAST  237 STREET,EAST  237 STREET,WHITE PLAINS ROAD,FURMAN AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,12 BRONX,2050460007,BRONX,1024326,266183,PHONE,Unspecified,BRONX,,,,,,,,40.89719352399532,-73.85503898311214,"(40.89719352399532, -73.85503898311214)"
42073128,03/28/2019 01:33:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10466,4330 BYRON AVENUE,BYRON AVENUE,EAST 236 STREET,WHITEHALL PLACE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,12 BRONX,2050450008,BRONX,1024608,265676,PHONE,Unspecified,BRONX,,,,,,,,40.8958006872793,-73.8540220040228,"(40.8958006872793, -73.8540220040228)"
42075373,03/28/2019 11:46:00 AM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10459,832 FREEMAN STREET,FREEMAN STREET,LYMAN PLACE,CHISHOLM STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,03 BRONX,2029700157,BRONX,1012903,241843,PHONE,Unspecified,BRONX,,,,,,,,40.83043212835059,-73.89646173704165,"(40.83043212835059, -73.89646173704165)"
42080769,03/28/2019 11:04:00 AM,04/03/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11423,100-31 194 STREET,194 STREET,100 AVENUE,104 AVENUE,,,ADDRESS,Hollis,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2019 12:00:00 PM,12 QUEENS,4108610010,QUEENS,1049488,197669,PHONE,Unspecified,QUEENS,,,,,,,,40.70899199197266,-73.76469026264802,"(40.70899199197266, -73.76469026264802)"
42073789,03/28/2019 10:55:00 AM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10473,412 TORRY AVENUE,TORRY AVENUE,NORTON AVENUE,LACOMBE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,09 BRONX,2035090011,BRONX,1025992,236255,PHONE,Unspecified,BRONX,,,,,,,,40.81504251129281,-73.84919918021622,"(40.81504251129281, -73.84919918021622)"
42081358,03/28/2019 10:36:00 AM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11226,189 EAST   18 STREET,EAST   18 STREET,ALBEMARLE ROAD,BEVERLEY ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,14 BROOKLYN,3051220066,BROOKLYN,994660,174778,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64639576247312,-73.96248699567796,"(40.64639576247312, -73.96248699567796)"
42073077,03/28/2019 09:12:00 AM,03/30/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11215,336 19 STREET,19 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/30/2019 12:00:00 PM,07 BROOKLYN,3008860030,BROOKLYN,987367,179863,PHONE,Unspecified,BROOKLYN,,,,,,,,40.660358547610244,-73.9887653692838,"(40.660358547610244, -73.9887653692838)"
42074557,03/28/2019 08:01:00 AM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10459,866 EAST  165 STREET,EAST  165 STREET,REV JAMES A POLITE AVENUE,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,02 BRONX,2026900134,BRONX,1012198,239390,PHONE,Unspecified,BRONX,,,,,,,,40.8237016063218,-73.8990194864085,"(40.8237016063218, -73.8990194864085)"
42076197,03/28/2019 05:23:00 AM,03/28/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10470,,,,,KEPLER AVENUE,EAST 236 STREET,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2019 12:00:00 PM,12 BRONX,,BRONX,1019990,266437,PHONE,Unspecified,BRONX,,,,,,,,40.897909301025386,-73.87072157771004,"(40.897909301025386, -73.87072157771004)"
42073756,03/27/2019 09:41:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11221,20 MENAHAN STREET,MENAHAN STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,04 BROOKLYN,3033130006,BROOKLYN,1005791,191691,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69279807170382,-73.92232179839621,"(40.69279807170382, -73.92232179839621)"
42080469,03/27/2019 09:15:00 PM,03/29/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11355,45-10 KISSENA BOULEVARD,KISSENA BOULEVARD,45 AVENUE,GERANIUM AVENUE,,,ADDRESS,Flushing,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/29/2019 12:00:00 PM,07 QUEENS,4051460036,QUEENS,1033964,213288,ONLINE,Unspecified,QUEENS,,,,,,,,40.75196307494059,-73.82056886414269,"(40.75196307494059, -73.82056886414269)"
42079841,03/27/2019 08:52:00 PM,03/28/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11235,185 MACKENZIE STREET,MACKENZIE STREET,SHORE BOULEVARD,JUGHANDLE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2019 12:00:00 PM,15 BROOKLYN,3087560050,BROOKLYN,1000940,150223,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57898775971379,-73.93991736972812,"(40.57898775971379, -73.93991736972812)"
42076929,03/27/2019 07:23:00 PM,03/28/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11220,625 61 STREET,61 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2019 12:00:00 PM,07 BROOKLYN,3057840068,BROOKLYN,980406,171408,PHONE,Unspecified,BROOKLYN,,,,,,,,40.637151119662384,-74.01385014485437,"(40.637151119662384, -74.01385014485437)"
42075396,03/27/2019 07:02:00 PM,03/28/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11369,23-54 101 STREET,101 STREET,BEND,24 AVENUE,,,ADDRESS,East Elmhurst,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2019 12:00:00 PM,03 QUEENS,4016370030,QUEENS,1020424,218994,PHONE,Unspecified,QUEENS,,,,,,,,40.7676903238952,-73.8694075604297,"(40.7676903238952, -73.8694075604297)"
42075183,03/27/2019 03:51:00 PM,03/28/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11211,,,,,SOUTH 2 STREET,HOOPER STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2019 12:00:00 PM,01 BROOKLYN,,BROOKLYN,997458,197849,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70971669665864,-73.95235903589781,"(40.70971669665864, -73.95235903589781)"
42075355,03/27/2019 02:14:00 PM,03/28/2019 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11378,64-69 59 AVENUE,59 AVENUE,BEND,66 STREET,,,ADDRESS,Maspeth,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/28/2019 12:00:00 PM,05 QUEENS,4027530287,QUEENS,1012292,201735,ONLINE,Unspecified,QUEENS,,,,,,,,40.720348251763056,-73.89883697329999,"(40.720348251763056, -73.89883697329999)"
